Recency,Frequency,MonetaryTotal,MonetaryAvg,MonetaryStd,MonetaryMin,MonetaryMax,TotalQuantity,AvgQuantityPerTransaction,MinQuantity,MaxQuantity,CustomerTenureDays,FirstPurchaseDaysAgo,PreferredDayOfWeek,PreferredHour,PreferredMonth,WeekendPurchaseRatio,AvgDaysBetweenPurchases,UniqueProducts,UniqueDescriptions,AvgProductsPerTransaction,UniqueCountries,NegativeQuantityCount,ZeroPriceCount,CancelledTransactions,ReturnRatio,TotalTransactions,UniqueInvoices,AvgLinesPerInvoice,Age,SupportTicketsCount,SatisfactionScore,Churn,RFMSegment,AgeCategory,SpendingCategory,CustomerType,FavoriteSeason,PreferredTimeOfDay,Region,LoyaltyLevel,ChurnRiskCategory,WeekendPreference,BasketSizeCategory,ProductDiversity,Gender,AccountStatus,Country,RegYear,RegMonth,RegDay,RegWeekday,MonetaryPerDay,AvgBasketValue
205,35,-224.45708463395292,335.4372001492779,100.6818910679872,-2676.1567694395217,151.10684214475037,67694,438.7385399496889,-6842,3779,608,398,1,22,1,0.8543995133256802,46.392454026320245,544,679,5.694147977868408,2,17,41,21,0.3274405629540666,2647,472,23.11784194803288,,-0.211328015619129,-0.9075090035407644,0,Champions,25-34,Medium,Perdu,Printemps,Midi,Europe_N,Nouveau,Critique,Weekend,Petit,Modere,F,Active,UK,2010,2,22,0,-1.0895974982230725,-6.413059560970083
222,1,-2790.5177373721067,52.289980348160746,129.31041744401938,-2189.955010912864,9650.15369454472,5735,899.3610985657649,-6294,2746,168,220,5,6,2,0.7489990174049569,130.2039567977508,569,583,80.31597882623716,4,63,46,36,0.1358324284132657,267,349,9.003833362682144,,10.109694223924336,3.901162883246135,0,Dormants,35-44,High,Hyperactif,Automne,Midi,Autre,Jeune,Faible,Weekend,Grand,Modere,Unknown,Suspended,Spain,2010,2,23,1,-12.513532454583437,-2790.5177373721067
383,40,2092.443152815531,313.81036571490364,82.35317671614794,3034.8274329688466,2508.930456911025,5830,962.2991851625476,-111,3171,680,594,4,11,8,0.2723153971810828,216.25629277408268,166,874,60.833691189198,1,76,4,7,0.2369259207314474,9631,81,87.61839911071424,80.11549903326704,12.315612536062488,0.8031605434309759,0,Fideles,18-24,Low,Occasionnel,Ete,Midi,Autre,Ancien,Critique,Semaine,Petit,Specialise,Unknown,Pending,Spain,2010,2,24,2,5.449070710457112,52.311078820388275
51,22,744.7798330816349,228.6250009749284,165.10753243574877,4292.28053631854,6760.262880525475,37893,444.6711312498359,-6229,4690,662,181,0,7,7,0.1175018402123733,304.9836723580868,700,566,20.655743027951964,1,29,24,47,0.7761714920402237,7435,84,86.0163746598983,24.343696869539595,12.541580477862771,-0.1019592124983934,0,Fideles,25-34,Low,Perdu,Ete,Nuit,Europe_E,Etabli,Eleve,Semaine,Moyen,Specialise,Unknown,Pending,Spain,2010,2,25,3,14.32268909772375,33.85362877643795
338,29,926.162409119802,295.3711892718597,378.3757528443175,-948.9730547243356,7066.298698787095,34673,750.278383730049,-7579,7755,582,306,2,4,10,0.2519982216440717,15.936238980248111,342,245,49.9880172055206,4,48,48,32,0.9714842150423106,1023,199,40.95346885251053,44.69266857597746,9.85541678523457,0.3579850384224474,1,Potentiels,35-44,Medium,Regulier,Automne,Nuit,Europe_E,Jeune,Faible,Semaine,Petit,Specialise,F,Active,Spain,2010,2,26,4,2.732042504778177,31.93663479723455
366,8,-327.8449790018012,88.1670328337074,259.6929297519687,4061.11002132497,6100.074170794857,79462,532.1293627407185,-2460,2934,514,521,4,9,9,0.9207564510547336,86.37109298655324,482,995,74.48871430783872,4,40,36,37,0.4663936173603805,7948,43,70.53721811150226,37.35044686196699,14.264252865906991,1.811478826250834,1,Fideles,Inconnu,VIP,Hyperactif,Hiver,Soir,Europe_C,Etabli,Critique,Inconnu,Grand,Specialise,Unknown,Pending,Spain,2010,2,27,5,-0.8933105694871968,-40.98062237522515
143,11,-4158.1362072727625,369.75250374737016,102.44063707535628,-1785.0429875211803,3129.073942136482,35066,538.2451518066351,-6791,6996,313,395,3,20,5,0.5815888378497553,324.7583814578137,19,862,77.27076691979573,2,12,33,42,0.3053532135477897,2038,488,56.1495273357078,,7.176076216713391,1.549207562408066,0,Champions,25-34,High,Occasionnel,Hiver,Soir,Europe_E,Nouveau,Moyen,Semaine,Petit,Specialise,M,Closed,Italy,2010,2,28,6,-28.87594588383863,-378.012382479342
372,41,-4642.521305331724,432.0845533838981,438.9150390760204,-235.63013656208383,2710.962537640657,90315,278.8214155512901,-1493,1216,31,3,4,4,2,0.5334802087447829,3.345425817093017,628,76,50.46222278787744,2,33,8,15,0.4291905819600344,8757,263,85.44265525370113,72.76842679816338,13.6210367733794,0.7333237962453605,1,Fideles,55-64,High,Regulier,Printemps,Soir,Asie,Inconnu,Eleve,Inconnu,Grand,Explorateur,F,Suspended,Italy,2010,3,1,0,-12.446437815902746,-113.23222695931034
68,37,14754.447794720632,112.28620104493396,439.7909274757646,-2739.710021840003,5976.682827027031,-6627,217.73928961801565,-226,325,286,280,4,16,7,0.5963935996924615,73.5106725197689,980,547,31.216238482757053,3,99,5,4,0.3048131446451324,7779,92,32.19054096254679,32.975021899292415,14.484994191864368,0.0333099332421962,0,Fideles,55-64,Medium,Nouveau,Automne,Nuit,Europe_C,Nouveau,Critique,Semaine,Grand,Specialise,M,Suspended,Italy,2010,3,2,1,213.83257673508163,398.76885931677384
98,14,3555.462674717246,52.37870498248005,435.2892125230034,1404.7604217584394,8660.956336116915,335,288.7173405781171,-1479,5075,593,214,3,4,8,0.3660282657465152,350.0438242301326,184,267,97.40051562181084,3,93,17,15,0.2564875232071543,1060,339,52.843567599899536,23.114830584177163,12.554519312049724,3.573384737853016,0,Dormants,25-34,Medium,Regulier,Automne,Soir,Europe_C,Jeune,Eleve,Semaine,Moyen,Modere,F,Suspended,UK,2010,3,3,2,35.91376439108329,253.96161962266044
395,30,2686.5329431936334,16.701100092936514,119.39810569076964,4789.811151748088,9467.337289233956,13741,556.7716792498222,-310,5846,42,609,4,21,7,0.8071070203195128,223.8916739805925,782,317,66.6728984846928,1,24,13,6,0.5937507524071796,1425,447,49.0518647492505,,3.95613701213793,4.940658702409502,1,Champions,Inconnu,High,Occasionnel,Hiver,Matin,Autre,Etabli,Moyen,Semaine,Inconnu,Explorateur,Unknown,Active,Germany,2010,3,4,3,6.784174098973821,89.55109810645445
24,35,8592.945653861398,322.7758927194167,225.61967209049405,1034.9309604337868,1059.0580440375763,692,30.126030836066903,-3325,1851,616,419,2,14,7,0.5232862493002498,95.51004882268984,545,812,41.415514415283575,4,65,18,0,0.0157359803735444,4124,84,36.03667679942902,39.19122884867372,2.1394504187247243,3.666749482518142,0,Potentiels,25-34,VIP,Perdu,Ete,Apres-midi,Autre,Etabli,Moyen,Inconnu,Inconnu,Modere,F,Active,UK,2010,3,5,4,343.7178261544559,245.5127329674685
378,21,-634.9222426987162,305.5115478639465,492.4948280704376,-1421.8591588645113,1548.2861259771985,37295,907.3416954120494,-7110,7100,0,100,5,12,5,0.1167479027687955,24.45174945448437,10,121,28.76585919626059,4,99,13,8,0.2595522486649881,220,300,89.25405139108085,60.34131660818197,7.769921039709095,0.7756218060292472,0,Champions,55-64,Medium,Nouveau,Ete,Midi,Europe_S,Ancien,Critique,Weekend,Petit,Specialise,F,Pending,Italy,2010,3,6,5,-1.6752565770414676,-30.234392509462676
52,37,13999.223679004506,275.61521929346463,386.0062381549952,1478.1744599052836,9447.362587830796,35541,157.12742584022644,-3183,1491,572,520,1,0,2,0.1290651248290629,10.289839263236088,592,836,73.37919531735265,3,17,39,17,0.661382077844989,406,423,17.42191454159101,20.023544632272312,6.248236006083015,0.4688537684728002,0,Dormants,Inconnu,Low,Nouveau,Printemps,Midi,UK,Nouveau,Critique,Semaine,Grand,Modere,F,Suspended,UK,2010,3,7,6,264.1362958302737,378.35739672985153
150,5,10726.90028831104,119.81381257740784,13.583710612779909,-3770.793215346124,7365.352283347926,24057,220.8685881945152,-4733,894,269,572,4,10,6,0.5368591465026183,89.33195406747845,192,25,24.976161113783004,1,4,16,44,0.032062696306805,9830,296,15.80135531254892,26.404151816181837,13.044133475083727,0.3059952563956294,0,Champions,25-34,High,Nouveau,Printemps,Matin,Europe_E,Nouveau,Moyen,Inconnu,Moyen,Specialise,M,Closed,Germany,2010,3,8,0,71.03907475702675,2145.380057662208
143,19,-3211.77995375481,198.49846797322976,32.602295630246026,3886.5908026539855,8829.93824829773,56983,518.7579002711987,-3024,1391,179,308,2,22,4,0.9365702180708392,321.7423241499523,320,432,17.99928890839513,1,18,34,46,0.0832018165089349,2319,135,58.11404399695238,,0.6005067370744595,-0.1798295530657823,0,Champions,Inconnu,Medium,Hyperactif,Ete,Soir,UK,Jeune,Critique,Semaine,Inconnu,Modere,F,Closed,Spain,2010,3,9,1,-22.304027456630624,-169.04105019762156
56,14,3351.615515698568,299.26578591715565,231.9656884061664,30.83950779836323,2026.326341353432,9583,710.4046515709421,-2783,3390,517,657,1,0,10,0.3083521216761987,151.80848381859096,702,160,53.45355500724496,3,41,28,2,0.2933961447857848,9952,454,66.09192876850926,31.37935128405736,3.1238409809842977,2.3079832981538075,0,Fideles,18-24,Medium,Occasionnel,Automne,Nuit,UK,Etabli,Moyen,Weekend,Moyen,Modere,Unknown,Suspended,France,2010,3,10,2,58.80027220523803,239.40110826418342
38,26,12582.366151243295,250.89959513528885,454.6101029307801,-506.50257960357976,5875.858711094019,12765,96.6333256896529,-1252,4240,102,509,1,10,2,0.8695411688592183,262.9216797455874,580,596,29.708751871770044,3,17,41,23,0.8778047986089849,9867,281,20.267306178131957,,11.028783112299337,2.6324022317200653,0,Fideles,18-24,Medium,Nouveau,Printemps,Soir,UK,Jeune,Faible,Inconnu,Moyen,Specialise,F,Active,Italy,2010,3,11,3,322.62477310880246,483.93715966320366
108,4,13894.640445828203,493.9538325063692,269.3508989763571,858.6478845351921,7011.3959441747365,49287,318.377002849615,-1897,4480,9,62,4,17,9,0.7640955865788793,335.1740379136846,475,114,63.26160934743789,3,31,16,27,0.7648861601652962,8984,489,39.68102678320779,21.69122592573853,0.5197863196369941,3.233015963978824,0,Champions,45-54,High,Regulier,Hiver,Soir,Europe_C,Jeune,Critique,Semaine,Grand,Modere,F,Active,Italy,2010,3,12,4,127.47376555805691,3473.660111457051
180,25,4348.030224997394,72.5376775155829,248.9062540171451,1247.8386278940245,6801.118854469726,13906,968.7059309687828,-1835,2264,582,632,2,17,7,0.2478124429069068,148.93476848502806,860,735,12.675928812549117,2,20,42,9,0.0221566294162435,5059,59,94.70982045489563,31.5753649154912,4.132230624347203,3.081280225602008,1,Champions,18-24,Low,Perdu,Automne,Midi,UK,Etabli,Eleve,Semaine,Petit,Explorateur,Unknown,Active,Germany,2010,3,13,5,24.02226643644969,173.92120899989575
41,45,7268.227784214154,349.0965542535589,52.73684997831529,-4282.24193773487,4081.516908666981,75103,263.0806238141648,-6527,3433,89,225,5,20,6,0.0363407483162424,69.81624042864992,637,900,65.83916935216483,1,9,7,8,0.5017128166884919,1310,397,25.415124846376724,80.90929565455932,5.19448630486373,0.7539998677002948,1,Potentiels,65+,Low,Occasionnel,Hiver,Midi,Europe_E,Jeune,Moyen,Semaine,Grand,Modere,Unknown,Closed,Spain,2010,3,14,6,173.05304248128937,161.51617298253674
185,42,-1659.3210781584953,205.1377902116246,328.390052362147,1826.1722122340243,153.94891691308476,69675,313.73709491808376,-4757,2372,225,104,4,15,5,0.1018472651423827,188.7480447627756,427,502,29.04635627177252,1,36,0,12,0.2746874939874167,7622,359,67.16770950962201,45.28379446296793,8.96150074500304,0.9818660323810792,0,Dormants,Inconnu,High,Regulier,Printemps,Nuit,Europe_C,Etabli,Faible,Weekend,Inconnu,Explorateur,M,Suspended,Spain,2010,3,15,0,-8.921081065368254,-39.50764471805941
397,25,14823.37252273953,216.9588093881793,411.05158030011273,-2580.683196844704,5829.260568042631,36525,836.6619921274155,-3522,3087,669,424,3,12,3,0.7284939338474402,331.45054577684687,848,166,1.0240505090167604,1,48,44,47,0.648645659062063,4930,488,74.27478997606148,62.28683680331254,1.5301223315098331,3.089087212654027,1,Fideles,65+,Medium,Hyperactif,Ete,Midi,Europe_E,Jeune,Critique,Inconnu,Inconnu,Explorateur,Unknown,Closed,France,2010,3,16,1,37.24465457974756,592.9349009095812
222,18,-366.5659723311319,360.2108940007972,190.2100037537812,2139.526325065898,2531.0153917960874,28230,51.1642172587648,-5819,4313,125,254,1,6,10,0.1996697380406467,293.59666116026074,59,703,13.56666970974346,3,85,35,34,0.7215538825934612,9523,342,45.3647412470508,29.50777207799186,12.769671845595353,1.0966858447017698,0,Fideles,65+,High,Nouveau,Printemps,Soir,Europe_C,Inconnu,Moyen,Semaine,Moyen,Modere,Unknown,Suspended,Spain,2010,3,17,2,-1.6437935978974525,-20.36477624061844
121,40,13854.635482702512,347.75589490556297,387.8059254626637,3225.347943841967,4502.542461428903,9520,465.1485556401619,-6551,1516,208,428,4,0,10,0.3712709205053938,24.02789282755113,436,175,93.42792240567432,3,12,6,22,0.8628625771292825,8703,241,93.81507268919871,56.42173030408888,6.160675767460388,0.2757391377158782,0,Fideles,25-34,High,Regulier,Ete,Matin,Europe_N,Jeune,Faible,Semaine,Grand,Explorateur,Unknown,Closed,Germany,2010,3,18,3,113.56258592379108,346.36588706756277
132,8,7992.93297984737,495.6717168825832,482.2383269504058,3039.585075525203,9575.810150838171,75238,380.23714768721857,-4904,7095,96,433,1,15,4,0.5016991660064248,252.78907202831735,97,1,86.86810927242043,3,54,45,46,0.4754162371040142,8684,465,73.92901678666026,,13.672347390088904,1.2460169221804374,0,Fideles,25-34,Medium,Occasionnel,Automne,Nuit,Europe_N,Jeune,Critique,Inconnu,Grand,Explorateur,F,Closed,Spain,2010,3,19,4,60.09724044998023,999.1166224809213
162,39,7154.735897577182,68.55517327979199,101.88322956384457,525.0096740788913,3990.353176424347,41934,317.2701731487425,-1354,7715,73,206,2,0,3,0.7254681684501628,208.7425956975181,496,899,24.127294171587447,3,16,4,16,0.9944500885455844,1618,368,46.334533406228886,37.81202805959016,6.485918618142906,0.632504945467866,0,Champions,35-44,High,Regulier,Printemps,Matin,Europe_N,Inconnu,Moyen,Weekend,Moyen,Modere,M,Pending,Germany,2010,3,20,5,43.8940852612097,183.45476660454312
214,40,5253.770220330172,56.534276445162334,261.66481559737065,201.6989231075113,8398.016066644268,15566,286.41389445071974,-4744,6327,626,27,0,16,11,0.1132312232591253,331.2240593664453,787,741,78.05881855000364,4,8,23,45,0.9799861072871092,1521,342,57.3641849758333,70.2205180544803,3.400644143051734,-0.4701236726885331,0,Champions,Inconnu,VIP,Hyperactif,Printemps,Soir,Europe_N,Nouveau,Moyen,Weekend,Petit,Specialise,Unknown,Closed,Italy,2010,3,21,6,24.43614055967522,131.34425550825432
220,14,-386.6037656448261,363.5477144787269,143.56897904228776,-3571.240386605883,1885.4060574925115,63193,92.2827307555488,-4844,6414,190,681,4,5,8,0.4063664052774615,44.70571715035849,661,86,61.24858772422345,3,87,27,6,0.8821667244710332,7893,98,69.56873089908497,,1.269261259002798,3.980833413659921,0,Potentiels,65+,Low,Perdu,Printemps,Nuit,Europe_C,Etabli,Moyen,Weekend,Moyen,Specialise,Unknown,Suspended,Italy,2010,3,22,0,-1.7493383060851861,-27.61455468891615
234,32,-1469.4393598898346,291.3015239181725,396.4272095169197,2753.461504031356,6724.6049802502885,93224,315.5110035222972,-6410,7089,681,335,5,1,3,0.4850729091426954,194.9231813196997,278,574,97.11956643353707,2,43,42,15,0.5748694951580708,1584,62,59.62682786249261,42.5147496057469,-0.940078484619443,4.1186683349422175,0,Fideles,65+,VIP,Nouveau,Automne,Matin,UK,Ancien,Critique,Weekend,Moyen,Explorateur,Unknown,Closed,Italy,2010,3,23,1,-6.252933446339721,-45.91997999655733
330,38,-590.2758185964931,140.7095299471039,288.7966829405788,-2285.906195532856,9770.069544389436,20134,44.0093503129529,-2118,5587,715,587,4,16,7,0.5408270639715397,321.0038831318407,265,320,37.98696029387185,4,77,16,39,0.398006437503815,6705,264,87.99106079878152,53.13147078061899,7.51451975975737,0.3185018010012768,0,Fideles,18-24,VIP,Occasionnel,Hiver,Nuit,Europe_S,Inconnu,Faible,Weekend,Inconnu,Explorateur,F,Pending,UK,2010,3,24,2,-1.7833106302008854,-15.533574173591923
145,33,-1271.2347571149098,44.31258764954837,317.29120877515186,-33.045771820534355,1018.931008729368,345,781.1828997807909,-3761,2918,55,627,1,5,7,0.8183606413952167,149.6586821607362,9,401,68.46460063919996,4,45,36,35,0.3643863101397849,7989,113,36.33197756575972,54.33593338846323,0.7145071508307748,-0.6113668028487895,1,Champions,55-64,VIP,Nouveau,Hiver,Soir,Autre,Nouveau,Moyen,Semaine,Grand,Specialise,F,Pending,Italy,2010,3,25,3,-8.707087377499382,-38.52226536711848
238,23,10591.689471335068,47.40083355023312,398.957079807947,-2157.259070724833,83.19942227192013,31185,398.8295661640536,-2018,5732,719,68,2,13,7,0.1716781950432169,175.92814497249648,457,382,7.2900365199679396,3,7,19,19,0.0121247500877448,6584,429,30.68868826552469,28.42872343971356,5.267644218098852,3.4329646241070773,0,Potentiels,Inconnu,High,Nouveau,Ete,Nuit,Asie,Jeune,Faible,Semaine,Inconnu,Explorateur,M,Suspended,Germany,2010,3,26,4,44.316692348682295,460.5082378841334
75,15,2002.5051833346013,447.62448295873855,197.98523633122744,-3661.7163700030687,4335.827926326144,82949,444.4599284875917,-4019,7687,552,512,3,17,7,0.8078314518266223,25.71814734843978,795,718,40.22848733482419,1,36,2,23,0.2491744972423665,1576,146,22.17005006003117,43.37213930161887,8.428348179793387,0.2691717551804822,1,Champions,55-64,Medium,Nouveau,Printemps,Soir,Europe_S,Nouveau,Faible,Semaine,Moyen,Specialise,M,Pending,France,2010,3,27,5,26.348752412297387,133.50034555564008
8,33,-3843.1464687320727,99.97432573577774,457.5450342035216,1295.5769689173658,926.254830513672,60744,893.7009918636815,-2202,7710,31,166,5,5,2,0.6928784276966522,101.52242876385245,273,617,96.41794845762986,3,18,36,46,0.7188082349491646,6936,216,4.740513838394918,39.63612704522807,3.4109743504432046,1.3606129366211617,1,Fideles,Inconnu,High,Regulier,Hiver,Nuit,Europe_N,Inconnu,Eleve,Inconnu,Grand,Modere,F,Pending,Spain,2010,3,28,6,-427.01627430356365,-116.4589839009719
73,25,14382.052602816228,165.06892324718277,266.51443362307,-4456.679651770962,7483.843496762313,23455,658.3969288773595,-6565,6611,526,729,2,9,10,0.5558708141989593,118.44492694666576,940,318,54.359106570561934,1,62,25,4,0.6036320998930665,9954,256,5.258382473625479,,1.803588677857844,-0.6151884865757005,0,Fideles,Inconnu,Low,Regulier,Automne,Nuit,UK,Jeune,Faible,Weekend,Moyen,Explorateur,Unknown,Active,Italy,2010,3,29,0,194.35206220021928,575.2821041126491
252,17,12675.717699268513,117.19491910235908,78.977411417674,2486.452341262,9145.486638485589,18018,9.051044238777669,-7777,2353,573,367,4,17,3,0.6995278704025719,344.96969379188374,813,803,29.50007083014961,3,91,14,44,0.9164221891675336,6177,316,87.135464117819,65.94996707457125,11.395545961749466,0.357617508550611,0,Dormants,45-54,High,Perdu,Printemps,Midi,Europe_E,Nouveau,Faible,Inconnu,Moyen,Modere,Unknown,Suspended,UK,2010,3,30,1,50.10165098525104,745.6304528981478
229,33,13555.04566390426,180.72317138680896,347.94955908440124,-1824.1320473888336,4340.209727087588,44219,943.2316481383236,-7781,1168,666,250,3,8,10,0.4120177389516564,103.17358659752306,8,250,12.90682534973208,3,45,47,5,0.0500222669165578,9239,316,68.16092149418482,,14.14865875650593,3.757413669977815,0,Dormants,35-44,High,Hyperactif,Ete,Soir,UK,Ancien,Faible,Weekend,Petit,Specialise,M,Pending,UK,2010,3,31,2,58.93498114740983,410.7589595122503
6,47,14898.156452928706,39.36480215931622,396.6306752191272,-4998.653069955147,2587.116421554409,35991,237.9073215117335,-3726,111,283,685,2,7,9,0.1383975859681245,168.21708837342297,208,525,70.64930567797151,1,93,7,27,0.1552766031773306,2614,362,66.39270912821212,77.23991765407365,0.607046685791456,3.826378681491211,1,Dormants,55-64,High,Occasionnel,Hiver,Apres-midi,Europe_E,Etabli,Faible,Weekend,Inconnu,Specialise,Unknown,Pending,Germany,2010,4,1,3,2128.308064704101,316.9820521899725
173,2,-1522.095015610254,261.93459649959385,158.38083853376332,111.2913923722981,4344.033190066098,63616,108.506570575099,-6346,5110,720,169,0,9,3,0.6657652402653673,245.0261146009621,914,675,64.84074829954295,1,70,12,4,0.7892437893521301,3893,258,61.84963907455372,,1.4894451901601258,0.2425089493262624,0,Potentiels,45-54,High,Regulier,Automne,Nuit,Europe_S,Etabli,Faible,Inconnu,Inconnu,Modere,F,Pending,France,2010,4,2,4,-8.747672503507207,-761.047507805127
140,14,2924.8403780531758,38.468218978146375,428.5896284993765,-4531.480914723968,7234.47817850001,77438,768.3600502025014,-3472,4328,493,89,5,16,2,0.5246723066856223,59.19693092887525,637,555,38.01993264677369,1,25,47,48,0.3585076311953338,8654,194,85.07269532471638,44.18932543195052,14.3602025160435,1.015483070640137,0,Champions,18-24,VIP,Nouveau,Automne,Matin,UK,Inconnu,Critique,Semaine,Moyen,Explorateur,M,Suspended,Italy,2010,4,3,5,20.743548780518978,208.91716986094113
167,40,10164.769514081829,401.176471372069,453.0716273828832,-2238.304421791005,90.5416158037098,-514,500.9768385508515,-7736,5811,186,560,1,22,9,0.6393748005427755,177.55147130678418,123,898,95.1431938347176,1,45,2,38,0.1183453337178779,6734,347,48.54642564089712,67.57827906017961,-0.3954524510040595,-0.1945694854375386,0,Fideles,35-44,Medium,Hyperactif,Ete,Midi,UK,Jeune,Eleve,Inconnu,Petit,Modere,F,Active,Italy,2010,4,4,6,60.50458044096327,254.11923785204573
